Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:40:01,2019-01-23 11:40:04,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/select_clientGroupId""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:04,2019-01-23 11:40:04,0.050s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/select_clientGroupId""))",Chrome 71.0.3578.98,,2019-01-23 11:40:04,2019-01-23 11:40:04,0.143s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:40:04,2019-01-23 11:40:06,2.003s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/option_twoKellog""))",Chrome 71.0.3578.98,,2019-01-23 11:40:06,2019-01-23 11:40:06,0.121s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:40:06,2019-01-23 11:40:08,2.003s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_claimNumber""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:08,2019-01-23 11:40:09,0.064s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_claimNumber""), CLAIMNUMBER)",Chrome 71.0.3578.98,,2019-01-23 11:40:09,2019-01-23 11:40:09,0.224s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:40:09,2019-01-23 11:40:11,2.003s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_receiveDate""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:11,2019-01-23 11:40:11,0.062s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_receiveDate""), RXDATE)",Chrome 71.0.3578.98,,2019-01-23 11:40:11,2019-01-23 11:40:11,0.256s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:40:11,2019-01-23 11:40:13,2.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/radio_noneNetwork""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:13,2019-01-23 11:40:13,0.075s,PASSED
"check(findTestObject(""UI/Client/Claim Services/NewClaim/radio_noneNetwork""))",Chrome 71.0.3578.98,,2019-01-23 11:40:13,2019-01-23 11:40:13,0.122s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:40:13,2019-01-23 11:40:15,2.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_billedCharges""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:15,2019-01-23 11:40:15,0.070s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_billedCharges""), BILLCHRG)",Chrome 71.0.3578.98,,2019-01-23 11:40:15,2019-01-23 11:40:16,0.208s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:40:16,2019-01-23 11:40:18,2.003s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_ppoName""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:18,2019-01-23 11:40:18,0.072s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_ppoName""), PPONAME)",Chrome 71.0.3578.98,,2019-01-23 11:40:18,2019-01-23 11:40:18,0.139s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-23 11:40:18,2019-01-23 11:40:23,5.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/button_saveClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:23,2019-01-23 11:40:23,0.069s,PASSED
"check(findTestObject(""UI/Client/Claim Services/NewClaim/button_saveClaim""))",Chrome 71.0.3578.98,,2019-01-23 11:40:23,2019-01-23 11:40:23,0.112s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-23 11:40:23,2019-01-23 11:40:28,5.003s,PASSED
"focus(findTestObject(""UI/Client/Claim Services/NewClaim/h4_alertClaim""))",Chrome 71.0.3578.98,,2019-01-23 11:40:28,2019-01-23 11:40:28,0.097s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:40:28,2019-01-23 11:40:31,3.000s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/button_closeAlertClaim""))",Chrome 71.0.3578.98,,2019-01-23 11:40:31,2019-01-23 11:40:31,0.161s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:40:31,2019-01-23 11:40:34,3.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/span_attachFiles""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:34,2019-01-23 11:40:34,0.070s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/span_attachFiles""))",Chrome 71.0.3578.98,,2019-01-23 11:40:34,2019-01-23 11:40:34,0.044s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:34,2019-01-23 11:40:34,0.034s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-23 11:40:34,2019-01-23 11:40:34,0.071s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:40:34,2019-01-23 11:40:34,0.008s,PASSED
"uploadFile(findTestObject(""UI/Client/Claim Services/input_NewFile""), UPFILE)",Chrome 71.0.3578.98,,2019-01-23 11:40:34,2019-01-23 11:40:34,0.056s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:40:34,2019-01-23 11:40:37,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:37,2019-01-23 11:40:38,0.065s,PASSED
"click(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""))",Chrome 71.0.3578.98,,2019-01-23 11:40:38,2019-01-23 11:40:38,0.105s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:40:38,2019-01-23 11:40:40,2.003s,PASSED
"click(findTestObject(""UI/Client/Claim Services/option_otherFile""))",Chrome 71.0.3578.98,,2019-01-23 11:40:40,2019-01-23 11:40:40,0.094s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:40:40,2019-01-23 11:40:43,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:43,2019-01-23 11:40:43,0.053s,PASSED
"click(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""))",Chrome 71.0.3578.98,,2019-01-23 11:40:43,2019-01-23 11:40:43,0.110s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:40:43,2019-01-23 11:40:43,0.012s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:40:43,2019-01-23 11:40:46,3.003s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/strong_uploadedFileMessage""))",Chrome 71.0.3578.98,,2019-01-23 11:40:46,2019-01-23 11:40:46,0.082s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-23 11:40:46,2019-01-23 11:40:51,5.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:51,2019-01-23 11:40:51,0.035s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-23 11:40:51,2019-01-23 11:40:51,0.142s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:40:51,2019-01-23 11:40:52,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:52,2019-01-23 11:40:52,0.065s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-23 11:40:52,2019-01-23 11:40:52,0.089s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:40:52,2019-01-23 11:40:53,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:40:53,2019-01-23 11:40:53,0.049s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-23 11:40:53,2019-01-23 11:40:54,0.120s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:40:54,2019-01-23 11:40:55,1.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 11:40:55,2019-01-23 11:40:55,0.659s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Claim_Details,Chrome 71.0.3578.98,Click on a specific Claim to display its contents.,2019-01-23 11:40:55,2019-01-23 11:41:11,15.358s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 11:40:55,2019-01-23 11:40:55,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 11:40:55,2019-01-23 11:40:55,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 11:40:55,2019-01-23 11:40:55,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 11:40:55,2019-01-23 11:40:58,2.208s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 11:40:58,2019-01-23 11:40:59,1.143s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 11:40:59,2019-01-23 11:41:00,1.567s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:00,2019-01-23 11:41:00,0.008s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 11:41:00,2019-01-23 11:41:00,0.131s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 11:41:00,2019-01-23 11:41:01,0.133s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:01,2019-01-23 11:41:01,0.027s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 11:41:01,2019-01-23 11:41:01,0.087s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:01,2019-01-23 11:41:01,0.005s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:01,2019-01-23 11:41:02,1.144s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-23 11:41:02,2019-01-23 11:41:02,0.315s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:02,2019-01-23 11:41:02,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:02,2019-01-23 11:41:03,0.552s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-23 11:41:03,2019-01-23 11:41:03,0.605s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:03,2019-01-23 11:41:03,0.007s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/span_ClaimHeader""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:03,2019-01-23 11:41:03,0.029s,PASSED
"claimHeader = getText(findTestObject(""UI/Client/Claim Services/span_ClaimHeader""))",Chrome 71.0.3578.98,,2019-01-23 11:41:03,2019-01-23 11:41:03,0.027s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:41:03,2019-01-23 11:41:06,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:06,2019-01-23 11:41:06,0.059s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-23 11:41:06,2019-01-23 11:41:07,0.156s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:41:07,2019-01-23 11:41:08,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:08,2019-01-23 11:41:08,0.068s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-23 11:41:08,2019-01-23 11:41:08,0.063s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:41:08,2019-01-23 11:41:09,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:09,2019-01-23 11:41:09,0.051s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-23 11:41:09,2019-01-23 11:41:09,0.114s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:41:09,2019-01-23 11:41:10,1.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 11:41:10,2019-01-23 11:41:11,0.667s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Download_successful,Chrome 71.0.3578.98,Download a file attached to a specific Claim.,2019-01-23 11:41:11,2019-01-23 11:41:34,23.591s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 11:41:11,2019-01-23 11:41:11,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 11:41:11,2019-01-23 11:41:11,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 11:41:11,2019-01-23 11:41:11,0.000s,PASSED
"downloadPath = ""C:\Users\David Avalos\Downloads""",Chrome 71.0.3578.98,,2019-01-23 11:41:11,2019-01-23 11:41:11,0.000s,PASSED
"FILEDOWN = ""MedRecords-Demo.png""",Chrome 71.0.3578.98,,2019-01-23 11:41:11,2019-01-23 11:41:11,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 11:41:11,2019-01-23 11:41:13,2.261s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 11:41:13,2019-01-23 11:41:14,1.143s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 11:41:14,2019-01-23 11:41:16,1.550s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:16,2019-01-23 11:41:16,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 11:41:16,2019-01-23 11:41:16,0.133s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 11:41:16,2019-01-23 11:41:16,0.142s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:16,2019-01-23 11:41:16,0.027s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 11:41:16,2019-01-23 11:41:16,0.094s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:16,2019-01-23 11:41:16,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:16,2019-01-23 11:41:17,1.161s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-23 11:41:17,2019-01-23 11:41:18,0.356s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:18,2019-01-23 11:41:18,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:18,2019-01-23 11:41:18,0.588s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-23 11:41:18,2019-01-23 11:41:19,0.608s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:19,2019-01-23 11:41:19,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:19,2019-01-23 11:41:19,0.032s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-23 11:41:19,2019-01-23 11:41:19,0.167s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:19,2019-01-23 11:41:19,0.006s,PASSED
"fileName = getText(findTestObject(""UI/Client/Claim Services/a_firstExistingFile""))",Chrome 71.0.3578.98,,2019-01-23 11:41:19,2019-01-23 11:41:20,0.588s,PASSED
"verifyMatch(fileName, FILEDOWN, false)",Chrome 71.0.3578.98,,2019-01-23 11:41:20,2019-01-23 11:41:20,0.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_firstExistingFile""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:20,2019-01-23 11:41:20,0.032s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_firstExistingFile""))",Chrome 71.0.3578.98,,2019-01-23 11:41:20,2019-01-23 11:41:20,0.142s,PASSED
delay(10),Chrome 71.0.3578.98,,2019-01-23 11:41:20,2019-01-23 11:41:30,10.003s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-23 11:41:30,2019-01-23 11:41:30,0.017s,PASSED
"Assert.assertTrue(isFileDownloaded(downloadPath, FILEDOWN), ""Failed to download Expected document"")",Chrome 71.0.3578.98,Verifying the file is download in the User defined Path,2019-01-23 11:41:30,2019-01-23 11:41:30,0.003s,PASSED
flag = false,Chrome 71.0.3578.98,,2019-01-23 11:41:30,2019-01-23 11:41:30,0.001s,PASSED
dir = new java.io.File(downloadPath),Chrome 71.0.3578.98,Creating an object for File and passing the download Path as argument,2019-01-23 11:41:30,2019-01-23 11:41:30,0.005s,PASSED
dir_contents = dir.listFiles(),Chrome 71.0.3578.98,Creating an Array where it will store all the files from that folder,2019-01-23 11:41:30,2019-01-23 11:41:30,0.003s,PASSED
"for ([i = 0, i < length, (i++)])",Chrome 71.0.3578.98,Iterating a loop for number of files available in the folder to verify file name in the folder,2019-01-23 11:41:30,2019-01-23 11:41:30,0.021s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:30,2019-01-23 11:41:30,0.029s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-23 11:41:30,2019-01-23 11:41:30,0.144s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:41:30,2019-01-23 11:41:31,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:31,2019-01-23 11:41:31,0.076s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-23 11:41:31,2019-01-23 11:41:31,0.123s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:41:31,2019-01-23 11:41:32,1.003s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:32,2019-01-23 11:41:32,0.085s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-23 11:41:32,2019-01-23 11:41:32,0.103s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:41:32,2019-01-23 11:41:33,1.001s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 11:41:33,2019-01-23 11:41:34,0.684s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 11:41:34,2019-01-23 11:41:34,0.000s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Search_Successful,Chrome 71.0.3578.98,Search for a Claim entering valid/existing data to search and display a specific Claim.,2019-01-23 11:41:34,2019-01-23 11:41:54,19.904s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 11:41:34,2019-01-23 11:41:34,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 11:41:34,2019-01-23 11:41:34,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 11:41:34,2019-01-23 11:41:34,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\UpFile.txt""",Chrome 71.0.3578.98,,2019-01-23 11:41:34,2019-01-23 11:41:34,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 11:41:34,2019-01-23 11:41:37,2.202s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 11:41:37,2019-01-23 11:41:38,1.149s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 11:41:38,2019-01-23 11:41:39,1.635s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:39,2019-01-23 11:41:39,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 11:41:39,2019-01-23 11:41:39,0.136s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 11:41:39,2019-01-23 11:41:40,0.134s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:41:40,2019-01-23 11:41:40,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 11:41:40,2019-01-23 11:41:40,0.087s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:41:40,2019-01-23 11:41:40,0.006s,PASSED
